run_id,stage,kind,timestamp,elapsed_s,epoch,step,tokens,padded_tokens,ce_nats,bits_per_token,balance,total_loss,lr,masked_accuracy,tok_per_s,padded_per_s,mfu,pad_frac,token_budget,n_oom,peak_gib,note,perplexity
20260924T062649Z,stage1_mlm,event,2026-09-24T06:26:49+00:00,0.0,,3000,394751018,437433920,,,,,,,,,,,,,,resumed,
20260924T062649Z,stage1_mlm,step,2026-09-24T06:38:57+00:00,728.4,,3100,406678496,450216640,1.213511,1.750726,0.17673,1.390241,0.000588664020953536,0.450199,16374.6,17548.7,0.146255,0.096705,131072,0,39.09,,3.365279
20260924T062649Z,stage1_mlm,step,2026-09-24T06:51:22+00:00,1472.8,,3200,418787651,463063296,0.906179,1.30734,0.180915,1.087094,0.0005879085436125359,0.617164,16266.5,17257.2,0.143826,0.095615,131072,0,39.09,,2.474847
20260924T062649Z,stage1_mlm,event,2026-09-24T06:51:22+00:00,1472.8,,3200,,,,,,,,,,,,,143360,,39.09,budget grown to 143360,
20260924T062649Z,stage1_mlm,eval,2026-09-24T06:58:07+00:00,1877.5,,3250,425150558,,1.395816,2.013737,,,,0.259954,,,,,,,,held-out fixed sample,
20260924T062649Z,stage1_mlm,step,2026-09-24T07:05:03+00:00,2293.7,,3300,431579498,476637632,1.276044,1.840943,0.18891,1.464954,0.0005870848720433255,0.394707,15583.9,16537.2,0.137825,0.094533,143360,0,42.32,,3.58244
20260924T062649Z,stage1_mlm,step,2026-09-24T07:18:52+00:00,3122.8,,3400,444716412,490681664,1.253844,1.808914,0.180576,1.43442,0.0005862108496543709,0.41158,15844.0,16938.1,0.141166,0.093676,143360,0,42.85,,3.503784
20260924T062649Z,stage1_mlm,event,2026-09-24T07:18:52+00:00,3122.8,,3400,,,,,,,,,,,,,157696,,42.85,budget grown to 157696,
20260924T062649Z,stage1_mlm,step,2026-09-24T07:32:57+00:00,3968.1,,3500,458847829,505748096,1.119315,1.61483,0.180966,1.300281,0.0005852334444634299,0.500817,16717.9,17824.0,0.14855,0.092734,157696,0,45.88,,3.062756
20260924T062649Z,stage1_mlm,eval,2026-09-24T07:33:12+00:00,3982.7,,3500,458847829,,1.341711,1.93568,,,,0.340334,,,,,,,,held-out fixed sample,
20260924T062649Z,stage1_mlm,step,2026-09-24T07:48:09+00:00,4880.2,,3600,473361028,521182592,0.721222,1.040504,0.18579,0.907012,0.0005842107999472112,0.702618,15912.4,16922.5,0.141037,0.091756,157696,0,45.88,,2.056946
20260924T062649Z,stage1_mlm,event,2026-09-24T07:48:09+00:00,4880.3,,3600,,,,,,,,,,,,,173056,,45.88,budget grown to 173056,
20260924T062649Z,stage1_mlm,step,2026-09-24T08:04:10+00:00,5840.7,,3700,489317687,538102080,1.300106,1.875656,0.185402,1.485508,0.0005830392118764372,0.377666,16612.6,17615.0,0.146808,0.09066,173056,0,49.43,,3.669684
20260924T062649Z,stage1_mlm,eval,2026-09-24T08:12:41+00:00,6352.3,,3750,497483009,,1.346737,1.94293,,,,0.35632,,,,,,,,held-out fixed sample,
